id	name
HGNC:494	ANK3
HGNC:4942	HLA-DQA1
HGNC:4944	HLA-DQB1
HGNC:4948	HLA-DRB1
HGNC:496	RIPK4
HGNC:4964	HLA-G
HGNC:497	TRPA1
HGNC:4976	HLCS
HGNC:4978	HLX
HGNC:4979	MNX1
HGNC:4982	HMBS
HGNC:5004	HMGB3
HGNC:5005	HMGCL
HGNC:5008	HMGCS2
HGNC:5009	HMGA2
HGNC:5010	HMGA1
HGNC:5012	HMMR
HGNC:5013	HMOX1
HGNC:5017	HMX1
HGNC:5024	HNF4A
HGNC:5028	HNMT
HGNC:5031	HNRNPA1
HGNC:5033	HNRNPA2B1
HGNC:5035	HNRNPC
HGNC:5037	HNRNPDL
HGNC:5042	HNRNPH2
HGNC:5044	HNRNPK
HGNC:5099	HOXA1
HGNC:5101	HOXA11
HGNC:5102	HOXA13
HGNC:5103	HOXA2
HGNC:5111	HOXB1
HGNC:5125	HOXC13
HGNC:5133	HOXD10
HGNC:5136	HOXD13
HGNC:5141	HP
HGNC:5144	HPCA
HGNC:5147	HPD
HGNC:5154	HPGD
HGNC:5157	HPRT1
HGNC:5163	HPS1
HGNC:5166	HPV18I1
HGNC:5167	HPV18I2
HGNC:5172	HR
HGNC:5173	HRAS
HGNC:5181	HRG
HGNC:5201	HS6ST1
HGNC:5208	HSD11B1
HGNC:5209	HSD11B2
HGNC:5212	HSD17B3
HGNC:5213	HSD17B4
HGNC:5218	HSD3B2
HGNC:5227	HSF4
HGNC:5228	DNAJB2
HGNC:5244	HSPA9
HGNC:5246	HSPB1
HGNC:5248	HSPB3
HGNC:5261	HSPD1
HGNC:5273	HSPG2
HGNC:5285	HTOR
HGNC:5286	HTR1A
HGNC:5293	HTR2A
HGNC:53	ABCC2
HGNC:5318	TNC
HGNC:5320	HYAL1
HGNC:5321	HYAL2
HGNC:5326	HYMAI
HGNC:5330	IARS1
HGNC:5331	NOD2
HGNC:5344	ICAM1
HGNC:5351	ICOS
HGNC:5358	IRF8
HGNC:5382	IDH1
HGNC:5383	IDH2
HGNC:5385	IDH3B
HGNC:5389	IDS
HGNC:5391	IDUA
HGNC:5394	CFI
HGNC:5401	SP110
HGNC:5414	IFITM3
HGNC:543	ANXA5
HGNC:5433	IFNAR2
HGNC:5438	IFNG
HGNC:5439	IFNGR1
HGNC:5440	IFNGR2
HGNC:5461	IGBP1
HGNC:5464	IGF1
HGNC:5465	IGF1R
HGNC:5466	IGF2
HGNC:5467	IGF2R
HGNC:5468	IGFALS
HGNC:5476	IGFBP7
HGNC:5541	IGHM
HGNC:5542	IGHMBP2
HGNC:559	AP1S1
HGNC:565	AP2S1
HGNC:566	AP3B1
HGNC:567	AP3B2
HGNC:568	AP3D1
HGNC:57	ABCC6
HGNC:5716	IGKC
HGNC:572	AP4B1
HGNC:5724	RBPJ
HGNC:573	AP4E1
HGNC:574	AP4M1
HGNC:575	AP4S1
HGNC:582	APBB2
HGNC:583	APC
HGNC:5870	IGLL1
HGNC:59	ABCC8
HGNC:592	XIAP
HGNC:5948	IGSF1
HGNC:5950	IGSF3
HGNC:5956	IHH
HGNC:5959	ELP1
HGNC:5960	IKBKB
HGNC:5961	IKBKG
HGNC:5962	IL10
HGNC:5964	IL10RA
HGNC:5965	IL10RB
HGNC:5967	IL11RA
HGNC:5970	IL12B
HGNC:5971	IL12RB1
HGNC:5973	IL13
HGNC:5985	IL17RA
HGNC:5992	IL1B
HGNC:5996	IL1RAPL1
HGNC:60	ABCC9
HGNC:600	APOA1
HGNC:6000	IL1RN
HGNC:6005	IL21
HGNC:6006	IL21R
HGNC:6008	IL2RA
HGNC:601	APOA2
HGNC:6010	IL2RG
HGNC:6015	IL4R
HGNC:6018	IL6
HGNC:6024	IL7R
HGNC:6026	CXCR1
HGNC:6027	CXCR2
HGNC:603	APOB
HGNC:6050	IMPA1
HGNC:6052	IMPDH1
HGNC:6055	IMPG1
HGNC:6062	ING1
HGNC:6080	INPPL1
HGNC:6081	INS
HGNC:6086	INSL3
HGNC:609	APOC2
HGNC:6091	INSR
HGNC:61	ABCD1
HGNC:610	APOC3
HGNC:6106	FOXP3
HGNC:6107	PDX1
HGNC:6109	IPW
HGNC:6116	IRF1
HGNC:6118	IRF3
HGNC:6120	IRF5
HGNC:6121	IRF6
HGNC:6122	IRF7
HGNC:6125	IRS1
HGNC:6126	IRS2
HGNC:613	APOE
HGNC:6137	ITGA2
HGNC:6138	ITGA2B
HGNC:6139	ITGA3
HGNC:6142	ITGA6
HGNC:6143	ITGA7
HGNC:6144	ITGA8
HGNC:6149	ITGAM
HGNC:6155	ITGB2
HGNC:6156	ITGB3
HGNC:6158	ITGB4
HGNC:6161	ITGB6
HGNC:6169	ITIH4
HGNC:6171	ITK
HGNC:6172	STT3A
HGNC:6174	ITM2B
HGNC:6176	ITPA
HGNC:618	APOL1
HGNC:6180	ITPR1
HGNC:6181	ITPR2
HGNC:6182	ITPR3
HGNC:6186	IVD
HGNC:6188	JAG1
HGNC:619	APOL2
HGNC:6190	JAK1
HGNC:6192	JAK2
HGNC:6193	JAK3
HGNC:620	APP
HGNC:6207	JUP
HGNC:6210	CD82
HGNC:6211	ANOS1
HGNC:6215	KARS1
HGNC:6217	KATNB1
HGNC:6218	KCNA1
HGNC:6220	KCNA2
HGNC:6224	KCNA5
HGNC:6231	KCNB1
HGNC:6233	KCNC1
HGNC:6235	KCNC3
HGNC:6239	KCND3
HGNC:6240	KCNE1
HGNC:6242	KCNE2
HGNC:6243	KCNE3
HGNC:6250	KCNH1
HGNC:6251	KCNH2
HGNC:6255	KCNJ1
HGNC:6256	KCNJ10
HGNC:6257	KCNJ11
HGNC:6259	KCNJ13
HGNC:626	APRT
HGNC:6263	KCNJ2
HGNC:6266	KCNJ5
HGNC:6267	KCNJ6
HGNC:6278	KCNK3
HGNC:6283	KCNK9
HGNC:6284	KCNMA1
HGNC:6293	KCNN4
HGNC:6294	KCNQ1
HGNC:6295	KCNQ1OT1
HGNC:6296	KCNQ2
HGNC:6297	KCNQ3
HGNC:6298	KCNQ4
HGNC:6307	KDR
HGNC:6309	KERA
HGNC:6315	KHK
HGNC:6317	KIF1C
HGNC:6318	KIF2A
HGNC:6323	KIF5A
HGNC:6325	KIF5C
HGNC:6338	KIR3DL1
HGNC:634	AQP2
HGNC:6341	KISS1
HGNC:6342	KIT
HGNC:6343	KITLG
HGNC:6345	KLF1
HGNC:6354	KLHL3
HGNC:6357	KLK1
HGNC:6365	KLK4
HGNC:6371	KLKB1
HGNC:638	AQP5
HGNC:6383	KNG1
HGNC:6388	KIF11
HGNC:6391	KIF22
HGNC:6404	KPTN
HGNC:6407	KRAS
HGNC:6408	MAFB
HGNC:6412	KRT1
HGNC:6413	KRT10
HGNC:6414	KRT12
HGNC:6415	KRT13
HGNC:6416	KRT14
HGNC:6423	KRT16
HGNC:6427	KRT17
HGNC:6439	KRT2
HGNC:644	AR
HGNC:6440	KRT3
HGNC:6441	KRT4
HGNC:6442	KRT5
HGNC:6443	KRT6A
HGNC:6444	KRT6B
HGNC:6447	KRT9
HGNC:6458	KRT81
HGNC:6460	KRT83
HGNC:6462	KRT85
HGNC:6463	KRT86
HGNC:6469	KYNU
HGNC:6470	L1CAM
HGNC:6481	LAMA1
HGNC:6482	LAMA2
HGNC:6483	LAMA3
HGNC:6484	LAMA4
HGNC:6485	LAMA5
HGNC:6486	LAMB1
HGNC:6487	LAMB2
HGNC:649	ARCN1
HGNC:6490	LAMB3
HGNC:6493	LAMC2
HGNC:6494	LAMC3
HGNC:6501	LAMP2
HGNC:6502	RPSA
HGNC:6511	LARGE1
HGNC:6512	LARS1
HGNC:6518	LBR
HGNC:6522	LCAT
HGNC:6524	LCK
HGNC:6530	LCT
HGNC:6535	LDHA
HGNC:6541	LDHB
HGNC:6545	COG1
HGNC:6547	LDLR
HGNC:6553	LEP
HGNC:6554	LEPR
HGNC:6556	LETM1
HGNC:6560	LFNG
HGNC:6562	LGALS2
HGNC:6572	LGI1
HGNC:6584	LHB
HGNC:6585	LHCGR
HGNC:6595	LHX3
HGNC:6597	LIFR
HGNC:6601	LIG4
HGNC:6610	LIM2
HGNC:6617	LIPA
HGNC:6619	LIPC
HGNC:6621	LIPE
HGNC:663	ARG1
HGNC:6631	LMAN1
HGNC:6636	LMNA
HGNC:6637	LMNB1
HGNC:6638	LMNB2
HGNC:6649	LMOD3
HGNC:6654	LMX1B
HGNC:6663	LORICRIN
HGNC:6664	LOX
HGNC:6665	LOXL1
HGNC:6677	LPL
HGNC:6685	LRAT
HGNC:6692	LRP1
HGNC:6694	LRP2
HGNC:6696	LRP4
HGNC:6697	LRP5
HGNC:6698	LRP6
HGNC:67	ABCD3
HGNC:6700	LRP8
HGNC:6701	LRPAP1
HGNC:6708	LSS
HGNC:6709	LTA
HGNC:6715	LTBP2
HGNC:6716	LTBP3
HGNC:6717	LTBP4
HGNC:6719	LTC4S
HGNC:6740	LYZ
HGNC:6741	LZTFL1
HGNC:6742	LZTR1
HGNC:6758	MAB21L2
HGNC:6762	MAD1L1
HGNC:6764	MAD2L2
HGNC:6769	SMAD3
HGNC:6770	SMAD4
HGNC:6772	SMAD6
HGNC:6773	SMAD7
HGNC:6774	SMAD9
HGNC:6776	MAF
HGNC:678	ARHGDIA
HGNC:6783	MAG
HGNC:68	ABCD4
HGNC:6814	MAGEL2
HGNC:6816	MAK
HGNC:6819	MALT1
HGNC:6823	MAN1B1
HGNC:6826	MAN2B1
HGNC:6831	MANBA
HGNC:6833	MAOA
HGNC:6840	MAP2K1
HGNC:6842	MAP2K2
HGNC:6848	MAP3K1
HGNC:685	ARHGEF6
HGNC:6853	MAP3K14
HGNC:6859	MAP3K7
HGNC:6860	MAP3K8
HGNC:6882	MAPK8IP1
HGNC:6888	MAPKAPK3
HGNC:6891	MAPRE2
HGNC:6893	MAPT
HGNC:6898	MARS1
HGNC:6901	MASP1
HGNC:6902	MASP2
HGNC:6903	MAT1A
HGNC:6909	MATN3
HGNC:691	PHOX2A
HGNC:6912	MATR3
HGNC:6913	MAX
HGNC:6922	MBL2
HGNC:6929	MC1R
HGNC:6930	MC2R
HGNC:6931	MC3R
HGNC:6932	MC4R
HGNC:6936	MCCC1
HGNC:6937	MCCC2
HGNC:6938	CHST6
HGNC:6944	MCM2
HGNC:6947	MCM4
HGNC:6949	MCM6
HGNC:6953	CD46
HGNC:6954	MCPH1
HGNC:697	ARL6IP1
HGNC:6971	MDH2
HGNC:6973	MDM2
HGNC:6990	MECP2
HGNC:6993	MEF2A
HGNC:6996	MEF2C
HGNC:6998	MEFV
HGNC:7	A2M
HGNC:7001	MEIS2
HGNC:7010	MEN1
HGNC:7013	MEOX1
HGNC:7027	MERTK
HGNC:7029	MET
HGNC:7045	MGAT2
HGNC:7060	MGP
HGNC:7067	CIITA
HGNC:7095	MID1
HGNC:7096	MID2
HGNC:7097	MIF
HGNC:7102	MINPP1
HGNC:7103	MIP
HGNC:7104	MIPEP
HGNC:7105	MITF
HGNC:7106	ATXN3
HGNC:7108	MKKS
HGNC:7114	MKRN3
HGNC:7121	MKS1
HGNC:7127	MLH1
HGNC:7128	MLH3
HGNC:713	ARSA
HGNC:7132	KMT2A
HGNC:7133	KMT2D
HGNC:714	ARSB
HGNC:7146	TRPM1
HGNC:7150	MLYCD
HGNC:7154	MME
HGNC:7155	MMP1
HGNC:7159	MMP13
HGNC:7160	MMP14
HGNC:7165	MMP19
HGNC:7166	MMP2
HGNC:7167	MMP20
HGNC:7173	MMP3
HGNC:7176	MMP9
HGNC:7179	ALDH6A1
HGNC:7180	MN1
HGNC:719	ARSL
HGNC:7190	MOCS1
HGNC:7193	MOCS2
HGNC:7197	MOG
HGNC:7207	MPDU1
HGNC:7208	MPDZ
HGNC:7216	MPI
HGNC:7217	MPL
HGNC:7218	MPO
HGNC:7224	MPV17
HGNC:7225	MPZ
HGNC:7230	MRE11
HGNC:7315	MS4A1
HGNC:7316	MS4A2
HGNC:7323	SEPTIN9
HGNC:7325	MSH2
HGNC:7326	MSH3
HGNC:7329	MSH6
HGNC:735	ASAH1
HGNC:7372	MSMB
HGNC:7373	MSN
HGNC:7376	MSR1
HGNC:738	ASCL1
HGNC:7381	MST1R
HGNC:7391	MSX1
HGNC:7392	MSX2
HGNC:7414	MT-ATP6
HGNC:7419	MT-CO1
HGNC:7421	MT-CO2
HGNC:7422	MT-CO3
HGNC:7427	MT-CYB
HGNC:7432	MTHFD1
HGNC:7436	MTHFR
HGNC:7448	MTM1
HGNC:7450	MTMR2
HGNC:7455	MT-ND1
HGNC:7456	MT-ND2
HGNC:7458	MT-ND3
HGNC:7459	MT-ND4
HGNC:746	ASL
HGNC:7460	MT-ND4L
HGNC:7461	MT-ND5
HGNC:7462	MT-ND6
HGNC:7464	MTNR1B
HGNC:7467	MTTP
HGNC:7468	MTR
HGNC:7470	MT-RNR1
HGNC:7473	MTRR
HGNC:7477	MT-TC
HGNC:7481	MT-TF
HGNC:7487	MT-TH
HGNC:7488	MT-TI
HGNC:7489	MT-TK
HGNC:7490	MT-TL1
HGNC:7493	MT-TN
HGNC:7494	MT-TP
HGNC:7495	MT-TQ
HGNC:7497	MT-TS1
HGNC:7498	MT-TS2
HGNC:7499	MT-TT
HGNC:7500	MT-TV
HGNC:7501	MT-TW
HGNC:7508	MUC1
HGNC:7516	MUC5B
HGNC:7518	MUC7
HGNC:7523	TRIM37
HGNC:7525	MUSK
HGNC:7526	MMUT
HGNC:7527	MUTYH
HGNC:7529	MVD
HGNC:753	ASNS
HGNC:7530	MVK
HGNC:7534	MXI1
HGNC:7549	MYBPC1
HGNC:7551	MYBPC3
HGNC:7553	MYC
HGNC:7559	MYCN
HGNC:756	ASPA
HGNC:7562	MYD88
HGNC:7566	MYF6
HGNC:7569	MYH11
HGNC:757	ASPH
HGNC:7572	MYH2
HGNC:7573	MYH3
HGNC:7576	MYH6
HGNC:7577	MYH7
HGNC:7578	MYH8
HGNC:7579	MYH9
HGNC:758	ASS1
HGNC:7582	MYL1
HGNC:7583	MYL2
HGNC:7584	MYL3
HGNC:7585	MYL4
HGNC:7590	MYLK
HGNC:7594	MYO15A
HGNC:7595	MYO1A
HGNC:7599	MYO1E
HGNC:7601	MYO3A
HGNC:7602	MYO5A
HGNC:7603	MYO5B
HGNC:7605	MYO6
HGNC:7606	MYO7A
HGNC:7609	MYO9B
HGNC:7610	MYOC
HGNC:7623	MYT1L
HGNC:7631	NAGA
HGNC:7632	NAGLU
HGNC:7643	NARS1
HGNC:7646	NAT2
HGNC:7652	NBN
HGNC:7660	NCF1
HGNC:7661	NCF2
HGNC:7662	NCF4
HGNC:7671	NCOA4
HGNC:7675	NDN
HGNC:7677	NSMCE3
HGNC:7678	NDP
HGNC:7679	NDRG1
HGNC:7680	NDST1
HGNC:7683	NDUFA1
HGNC:7684	NDUFA10
HGNC:7685	NDUFA2
HGNC:7690	NDUFA6
HGNC:7693	NDUFA9
HGNC:7698	NDUFB3
HGNC:7703	NDUFB8
HGNC:7704	NDUFB9
HGNC:7707	NDUFS1
HGNC:7708	NDUFS2
HGNC:7710	NDUFS3
HGNC:7711	NDUFS4
HGNC:7713	NDUFS6
HGNC:7714	NDUFS7
HGNC:7715	NDUFS8
HGNC:7716	NDUFV1
HGNC:7717	NDUFV2
HGNC:7720	NEB
HGNC:7728	NEDD4L
HGNC:7737	NEFH
HGNC:7739	NEFL
HGNC:7744	NEK1
HGNC:7745	NEK2
HGNC:775	SERPINC1
HGNC:7758	NEU1
HGNC:7762	NEUROD1
HGNC:7765	NF1
HGNC:777	ZFHX3
HGNC:7773	NF2
HGNC:7784	NFIA
HGNC:7788	NFIX
HGNC:779	ATCAY
HGNC:7794	NFKB1
HGNC:7795	NFKB2
HGNC:7797	NFKBIA
HGNC:7800	NFKBIL1
HGNC:7808	NGF
HGNC:7820	NHS
HGNC:7849	NME1
HGNC:7856	NQO2
HGNC:7863	NNT
HGNC:7865	NODAL
HGNC:7866	NOG
HGNC:7869	NOL3
HGNC:7871	NONO
HGNC:7873	NOS2
HGNC:7876	NOS3
HGNC:7881	NOTCH1
HGNC:7882	NOTCH2
HGNC:7883	NOTCH3
HGNC:7892	PNP
HGNC:7897	NPC1
HGNC:7905	NPHP1
HGNC:7907	NPHP3
HGNC:7908	NPHS1
HGNC:791	ATF6
HGNC:7939	NPPA
HGNC:794	ATIC
HGNC:7944	NPR2
HGNC:795	ATM
HGNC:7960	NR0B1
HGNC:7961	NR0B2
HGNC:7967	NR1H4
HGNC:7974	NR2E3
HGNC:7975	NR2F1
HGNC:7976	NR2F2
HGNC:7978	NR3C1
HGNC:7979	NR3C2
HGNC:7981	NR4A2
HGNC:7982	NR4A3
HGNC:7983	NR5A1
HGNC:7989	NRAS
HGNC:799	ATP1A1
HGNC:7997	NRG1
HGNC:800	ATP1A2
HGNC:8002	NRL
HGNC:8008	NRXN1
HGNC:801	ATP1A3
HGNC:8011	CNTNAP1
HGNC:8021	NT5E
HGNC:8022	NT5C2
HGNC:8024	NTF4
HGNC:8028	NTHL1
HGNC:8031	NTRK1
HGNC:8032	NTRK2
HGNC:804	ATP1B1
HGNC:8059	NUMA1
HGNC:8063	NUP155
HGNC:8064	NUP214
HGNC:8066	NUP62
HGNC:8067	NUP88
HGNC:8079	FRMD7
HGNC:8082	NYX
HGNC:8086	OAS1
HGNC:8091	OAT
HGNC:8101	OCA2
HGNC:8104	OCLN
HGNC:8108	OCRL
HGNC:8109	ODC1
HGNC:811	ATP2A1
HGNC:812	ATP2A2
HGNC:8124	OGDH
HGNC:8125	OGG1
HGNC:8133	OLR1
HGNC:8140	OPA1
HGNC:8142	OPA3
HGNC:8143	OPCML
HGNC:8148	OPHN1
HGNC:8149	OPLAH
HGNC:815	ATP2B2
HGNC:8157	SIGMAR1
HGNC:823	ATP5F1A
HGNC:838	ATP5F1E
HGNC:84	ACACA
HGNC:8487	ORC1
HGNC:8490	ORC4
HGNC:8507	OSMR
HGNC:8512	OTC
HGNC:8515	OTOF
HGNC:8516	OTOG
HGNC:8522	OTX2
HGNC:8527	OXCT1
HGNC:853	ATP6V1B1
HGNC:8533	P2RX1
HGNC:854	ATP6V1B2
HGNC:8547	P4HA2
HGNC:8548	P4HB
HGNC:8549	BLOC1S6
HGNC:8565	PABPN1
HGNC:8574	PAFAH1B1
HGNC:8582	PAH
HGNC:8583	SERPINE1
HGNC:8592	PAK3
HGNC:8604	PAPSS2
HGNC:8607	PRKN
HGNC:8609	PARN
HGNC:8615	PAX1
HGNC:8616	PAX2
HGNC:8617	PAX3
HGNC:8618	PAX4
HGNC:8619	PAX5
HGNC:8620	PAX6
HGNC:8621	PAX7
HGNC:8622	PAX8
HGNC:8623	PAX9
HGNC:8624	PAXIP1
HGNC:8636	PC
HGNC:8646	PCBD1
HGNC:8653	PCCA
HGNC:8654	PCCB
HGNC:866	ATP6V0A4
HGNC:868	ATP6AP1
HGNC:869	ATP7A
HGNC:87	ACAD8
HGNC:870	ATP7B
HGNC:8724	PCK1
HGNC:8725	PCK2
HGNC:8727	PCM1
HGNC:8729	PCNA
HGNC:8740	CHMP1A
HGNC:8743	PCSK1
HGNC:8754	PCYT1A
HGNC:8761	PDCD10
HGNC:8768	AIFM1
HGNC:877	ALDH7A1
HGNC:8772	PDE10A
HGNC:8773	PDE11A
HGNC:8778	PDE3A
HGNC:8783	PDE4D
HGNC:8785	PDE6A
HGNC:8786	PDE6B
HGNC:8787	PDE6C
HGNC:8788	PDE6D
HGNC:8789	PDE6G
HGNC:8790	PDE6H
HGNC:8794	PDE8B
HGNC:8800	PDGFB
HGNC:8803	PDGFRA
HGNC:8804	PDGFRB
HGNC:8805	PDGFRL
HGNC:8806	PDHA1
HGNC:8808	PDHB
HGNC:8818	SLC26A4
HGNC:8819	PDXK
HGNC:882	ATR
HGNC:8820	PDYN
HGNC:8824	SERPINF1
HGNC:8840	PEPD
HGNC:8846	PER2
HGNC:8847	PER3
HGNC:8850	PEX1
HGNC:8851	PEX10
HGNC:8853	PEX11B
HGNC:8854	PEX12
HGNC:8855	PEX13
HGNC:8856	PEX14
HGNC:8857	PEX16
HGNC:8858	PEX3
HGNC:8859	PEX6
HGNC:886	ATRX
HGNC:8860	PEX7
HGNC:8864	CFP
HGNC:8877	PFKM
HGNC:888	KIF1A
HGNC:8881	PFN1
HGNC:8885	PGA3
HGNC:8889	PGAM2
HGNC:8896	PGK1
HGNC:89	ACADM
HGNC:890	AUH
HGNC:8907	PGM3
HGNC:8910	PGR
HGNC:8912	PHB1
HGNC:8918	PHEX
HGNC:8923	PHGDH
HGNC:8925	PHKA1
HGNC:8926	PHKA2
HGNC:8927	PHKB
HGNC:8931	PHKG2
HGNC:894	AVP
HGNC:8940	PHYH
HGNC:8941	SERPINA1
HGNC:8943	SERPINI1
HGNC:8950	SERPINB6
HGNC:8952	SERPINB8
HGNC:8957	PIGA
HGNC:8959	PIGB
HGNC:8965	PIGK
HGNC:8966	PIGL
HGNC:8967	PIGN
HGNC:897	AVPR2
HGNC:8975	PIK3CA
HGNC:8977	PIK3CD
HGNC:8979	PIK3R1
HGNC:8980	PIK3R2
HGNC:8983	PI4KA
HGNC:8996	PIP5K1C
HGNC:8999	PISD
HGNC:90	ACADS
HGNC:9004	PITX1
HGNC:9005	PITX2
HGNC:9006	PITX3
HGNC:9008	PKD1
HGNC:9009	PKD2
HGNC:9016	PKHD1
HGNC:9020	PKLR
HGNC:9023	PKP1
HGNC:9024	PKP2
HGNC:903	AXIN1
HGNC:9038	PLA2G5
HGNC:9039	PLA2G6
HGNC:904	AXIN2
HGNC:9040	PLA2G7
HGNC:9045	PLAG1
HGNC:9046	PLAGL1
HGNC:905	AXL
HGNC:9051	PLAT
HGNC:9052	PLAU
HGNC:9059	PLCB4
HGNC:9060	PLCD1
HGNC:9066	PLCG2
HGNC:9067	PLD1
HGNC:9069	PLEC
HGNC:9071	PLG
HGNC:9075	SERPINF2
HGNC:9076	PLIN1
HGNC:9080	PLN
HGNC:9081	PLOD1
HGNC:9082	PLOD2
HGNC:9083	PLOD3
HGNC:9086	PLP1
HGNC:91	ACADSB
HGNC:9115	PMM2
HGNC:9117	PMP2
HGNC:9118	PMP22
HGNC:9121	PMS1
HGNC:9122	PMS2
HGNC:914	B2M
HGNC:9141	PMVK
HGNC:9142	PRRX1
HGNC:9143	PHOX2B
HGNC:9153	PNKD
HGNC:9154	PNKP
HGNC:9155	PNLIP
HGNC:9173	POLA1
HGNC:9175	POLD1
HGNC:9177	POLE
HGNC:9179	POLG
HGNC:9180	POLG2
HGNC:9181	POLH
HGNC:92	ACADVL
HGNC:9201	POMC
HGNC:9202	POMT1
HGNC:9204	PON1
HGNC:9208	POR
HGNC:9210	POU1F1
HGNC:9217	POU3F4
HGNC:9220	POU4F3
HGNC:923	B3GAT3
HGNC:9236	PPARG
HGNC:924	B4GALT1
HGNC:9251	CTSA
HGNC:9255	PPIB
HGNC:9277	PPM1D
HGNC:9279	PDP1
HGNC:9280	PPOX
HGNC:9291	PPP1R3A
HGNC:93	ACAT1
HGNC:930	B4GALT7
HGNC:9302	PPP2R1A
HGNC:9303	PPP2R1B
HGNC:9305	PPP2R2B
HGNC:9312	PPP2R5D
HGNC:932	BAAT
HGNC:9325	PPT1
HGNC:9330	PQBP1
HGNC:9343	PRCC
HGNC:9349	PRDM5
HGNC:9350	PRDM6
HGNC:9359	SLC26A5
HGNC:9360	PRF1
HGNC:9364	PRG4
HGNC:9380	PRKACA
HGNC:9382	PRKACG
HGNC:9386	PRKAG2
HGNC:9388	PRKAR1A
HGNC:939	BAG3
HGNC:9399	PRKCD
HGNC:94	ACAT2
HGNC:9402	PRKCG
HGNC:9403	PRKCH
HGNC:9411	PRKCSH
HGNC:9413	PRKDC
HGNC:9414	PRKG1
HGNC:9438	PRKRA
HGNC:9439	DNAJC3
HGNC:9446	PRLR
HGNC:9449	PRNP
HGNC:9451	PROC
HGNC:9453	PRODH
HGNC:9454	PROM1
HGNC:9455	PROP1
HGNC:9456	PROS1
HGNC:9457	PLPBP
HGNC:9460	PROZ
HGNC:9461	PRPH
HGNC:9462	PRPS1
HGNC:9475	PRSS1
HGNC:9476	HTRA1
HGNC:9477	PRSS12
HGNC:9479	LONP1
HGNC:9483	PRSS2
HGNC:9490	TMPRSS15
HGNC:9498	PSAP
HGNC:95	SLC33A1
HGNC:950	BAP1
HGNC:9508	PSEN1
HGNC:9509	PSEN2
HGNC:951	NKX3-2
HGNC:952	BARD1
HGNC:9535	PSMA6
HGNC:9545	PSMB8
HGNC:9577	PSPH
HGNC:9580	PSTPIP1
HGNC:9585	PTCH1
HGNC:9586	PTCH2
HGNC:9587	PTDSS1
HGNC:9588	PTEN
HGNC:9591	PTGDR
HGNC:9594	PTGER2
HGNC:9603	PTGIS
HGNC:9606	PTH
HGNC:9607	PTHLH
HGNC:9608	PTH1R
HGNC:9642	PTPN1
HGNC:9644	PTPN11
HGNC:9647	PTPN14
HGNC:9652	PTPN22
HGNC:966	BBS1
HGNC:9666	PTPRC
HGNC:967	BBS2
HGNC:9670	PTPRF
HGNC:9678	PTPRO
HGNC:9679	PTPRQ
HGNC:9685	PTPRZ1
HGNC:9688	CAVIN1
HGNC:9689	PTS
HGNC:969	BBS4
HGNC:970	BBS5
HGNC:9701	PURA
HGNC:9706	NECTIN1
HGNC:9713	PEX19
HGNC:9717	PEX2
HGNC:9719	PEX5
HGNC:9721	PYCR1
HGNC:9722	ALDH18A1
HGNC:9725	PYGL
HGNC:9726	PYGM
HGNC:9751	QARS1
HGNC:9752	QDPR
HGNC:9766	RAB27A
HGNC:9768	RAB28
HGNC:9788	RAB7A
HGNC:9802	RAC2
HGNC:9811	RAD21
HGNC:9816	RAD50
HGNC:9817	RAD51
HGNC:9820	RAD51C
HGNC:9823	RAD51D
HGNC:9826	RAD54L
HGNC:9829	RAF1
HGNC:9831	RAG1
HGNC:9832	RAG2
HGNC:9834	RAI1
HGNC:9848	RANBP2
HGNC:986	BCKDHA
HGNC:9863	RAPSN
HGNC:9864	RARA
HGNC:9865	RARB
HGNC:987	BCKDHB
HGNC:9870	RARS1
HGNC:9871	RASA1
HGNC:9879	RASGRP2
HGNC:9882	RASSF1
HGNC:9884	RB1
HGNC:989	BCL10
HGNC:9891	RBBP8
HGNC:9896	RBM10
HGNC:9905	RBM8A
HGNC:9906	RBFOX2
HGNC:9910	RBMX
HGNC:9912	RBMY1A1
HGNC:9921	RBP3
HGNC:9922	RBP4
HGNC:9936	OPN1LW
HGNC:9940	RDH5
HGNC:9942	PRPH2
HGNC:9944	RDX
HGNC:9949	RECQL4
HGNC:9957	RELN
HGNC:9958	REN
HGNC:9964	DPF2
HGNC:9965	RERE
HGNC:9966	REST
HGNC:9967	RET
HGNC:9986	RFX5
HGNC:9987	RFXANK
HGNC:9988	RFXAP
HGNC:9990	RGR
